datetime_MST,sum(volume_MW),fuel_type,region
2024-01-01 05:00:00,1425.1633522557200,WIND,South
2024-01-01 06:00:00,798.293096720377,COAL,Edmonton
2024-01-01 06:00:00,572.287566685147,GAS,Northwest
2024-01-01 06:00:00,21.6828823386298,OTHER,South
2024-01-01 06:00:00,1076.1488056182900,GAS,Calgary
2024-01-01 06:00:00,0.0,SOLAR,Edmonton
2024-01-01 06:00:00,0.0,SOLAR,Central
2024-01-01 06:00:00,1267.5017136494400,WIND,South
2024-01-01 06:00:00,17.7008328225878,OTHER,Central
2024-01-01 06:00:00,957.9789888011080,GAS,Central
2024-01-01 06:00:00,6.6230687655343,OTHER,Calgary
2024-01-01 06:00:00,-1.974166230095760,ENERGY STORAGE,Northwest
2024-01-01 06:00:00,0.0,SOLAR,Calgary
2024-01-01 06:00:00,734.67575993379,WIND,Central
2024-01-01 06:00:00,133.49307590961500,OTHER,Northwest
2024-01-01 06:00:00,0.0,SOLAR,South
2024-01-01 06:00:00,466.497382320828,DUAL FUEL,Edmonton
2024-01-01 06:00:00,514.9479307238270,GAS,South
2024-01-01 06:00:00,38.4471922043959,HYDRO,South
2024-01-01 06:00:00,1.666673024495E-04,ENERGY STORAGE,South
2024-01-01 06:00:00,-0.537833105723063,ENERGY STORAGE,Central
2024-01-01 06:00:00,84.4307612948947,HYDRO,Central
2024-01-01 06:00:00,85.9793737035328,OTHER,Northeast
2024-01-01 06:00:00,3078.275779178410,GAS,Northeast
2024-01-01 06:00:00,691.6580598439110,GAS,Edmonton
2024-01-01 07:00:00,0.0,ENERGY STORAGE,South
2024-01-01 07:00:00,514.1420837741440,GAS,South
2024-01-01 07:00:00,1061.2135963556500,GAS,Calgary
2024-01-01 07:00:00,6.65740209817886,OTHER,Calgary
2024-01-01 07:00:00,133.65349054389500,OTHER,Northwest
2024-01-01 07:00:00,957.6858455053960,GAS,Central
2024-01-01 07:00:00,21.6297667566935,OTHER,South
2024-01-01 07:00:00,112.92688138087600,HYDRO,Central
2024-01-01 07:00:00,1211.6892758102200,WIND,South
2024-01-01 07:00:00,17.2351661300659,OTHER,Central
2024-01-01 07:00:00,466.539216664632,DUAL FUEL,Edmonton
2024-01-01 07:00:00,0.0,SOLAR,South
2024-01-01 07:00:00,798.367598571777,COAL,Edmonton
2024-01-01 07:00:00,0.0,SOLAR,Calgary
2024-01-01 07:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 07:00:00,869.4536103598270,WIND,Central
2024-01-01 07:00:00,3054.366137460600,GAS,Northeast
2024-01-01 07:00:00,86.1262218332291,OTHER,Northeast
2024-01-01 07:00:00,0.0,SOLAR,Edmonton
2024-01-01 07:00:00,629.3163416853880,GAS,Northwest
2024-01-01 07:00:00,49.1716599325339,HYDRO,South
2024-01-01 07:00:00,691.4467660586040,GAS,Edmonton
2024-01-01 07:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 07:00:00,0.0,SOLAR,Central
2024-01-01 08:00:00,863.1748751322430,WIND,Central
2024-01-01 08:00:00,6.59990215301514,OTHER,Calgary
2024-01-01 08:00:00,120.01595638460600,HYDRO,Central
2024-01-01 08:00:00,796.9110146665580,GAS,Edmonton
2024-01-01 08:00:00,0.15922222389115200,SOLAR,Central
2024-01-01 08:00:00,1015.8877168242800,WIND,South
2024-01-01 08:00:00,86.3222784100638,OTHER,Northeast
2024-01-01 08:00:00,466.579439188639,DUAL FUEL,Edmonton
2024-01-01 08:00:00,3132.0072320249300,GAS,Northeast
2024-01-01 08:00:00,0.0,SOLAR,Edmonton
2024-01-01 08:00:00,798.409655015734,COAL,Edmonton
2024-01-01 08:00:00,2.777788374159E-04,ENERGY STORAGE,South
2024-01-01 08:00:00,980.5635092743240,GAS,Central
2024-01-01 08:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 08:00:00,1119.553078086640,GAS,Calgary
2024-01-01 08:00:00,57.419279809263,HYDRO,South
2024-01-01 08:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 08:00:00,21.6289463996887,OTHER,South
2024-01-01 08:00:00,2.1145555245048500,SOLAR,South
2024-01-01 08:00:00,670.0358909956620,GAS,Northwest
2024-01-01 08:00:00,16.9194993739658,OTHER,Central
2024-01-01 08:00:00,134.66428196642100,OTHER,Northwest
2024-01-01 08:00:00,0.0,SOLAR,Calgary
2024-01-01 08:00:00,518.5946172714230,GAS,South
2024-01-01 09:00:00,63.297235078546800,HYDRO,Central
2024-01-01 09:00:00,16.9814995967017,OTHER,Central
2024-01-01 09:00:00,0.416085500667493,SOLAR,Edmonton
2024-01-01 09:00:00,874.8189701221710,GAS,Edmonton
2024-01-01 09:00:00,684.2015763346690,GAS,Northwest
2024-01-01 09:00:00,14.656833097404900,SOLAR,Central
2024-01-01 09:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 09:00:00,0.010944471889072,ENERGY STORAGE,South
2024-01-01 09:00:00,131.720819504526,OTHER,Northwest
2024-01-01 09:00:00,1125.1245613394800,GAS,Calgary
2024-01-01 09:00:00,9.069833181632890,SOLAR,Calgary
2024-01-01 09:00:00,86.4251885986328,OTHER,Northeast
2024-01-01 09:00:00,504.0944467708790,GAS,South
2024-01-01 09:00:00,826.005865166957,WIND,South
2024-01-01 09:00:00,49.4708374200265,HYDRO,South
2024-01-01 09:00:00,3143.8822424358800,GAS,Northeast
2024-01-01 09:00:00,148.4667748245600,SOLAR,South
2024-01-01 09:00:00,797.944377695719,COAL,Edmonton
2024-01-01 09:00:00,1036.1525708018400,GAS,Central
2024-01-01 09:00:00,6.59990215301514,OTHER,Calgary
2024-01-01 09:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 09:00:00,859.7582177760860,WIND,Central
2024-01-01 09:00:00,21.7431228531732,OTHER,South
2024-01-01 09:00:00,466.605826382107,DUAL FUEL,Edmonton
2024-01-01 10:00:00,6.46240206559499,OTHER,Calgary
2024-01-01 10:00:00,85.1333604150348,OTHER,Northeast
2024-01-01 10:00:00,1123.438242618770,GAS,Calgary
2024-01-01 10:00:00,34.43022157006800,SOLAR,Central
2024-01-01 10:00:00,2.7859964234299100,SOLAR,Edmonton
2024-01-01 10:00:00,21.8057501782311,OTHER,South
2024-01-01 10:00:00,797.9563766988120,COAL,Edmonton
2024-01-01 10:00:00,16.7399999014537,OTHER,Central
2024-01-01 10:00:00,27.2982772095998,SOLAR,Calgary
2024-01-01 10:00:00,680.3222655942710,GAS,Northwest
2024-01-01 10:00:00,0.0016111172570122,ENERGY STORAGE,Central
2024-01-01 10:00:00,511.1179953204270,GAS,South
2024-01-01 10:00:00,782.7151460246990,WIND,South
2024-01-01 10:00:00,0.004500011867947,ENERGY STORAGE,South
2024-01-01 10:00:00,3145.763317733340,GAS,Northeast
2024-01-01 10:00:00,52.4247735209598,HYDRO,South
2024-01-01 10:00:00,365.628215369351,SOLAR,South
2024-01-01 10:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 10:00:00,1045.4967093934000,GAS,Central
2024-01-01 10:00:00,82.36658373408850,HYDRO,Central
2024-01-01 10:00:00,132.90522325621700,OTHER,Northwest
2024-01-01 10:00:00,764.9158085430990,WIND,Central
2024-01-01 10:00:00,785.1342618117070,GAS,Edmonton
2024-01-01 10:00:00,466.566881781684,DUAL FUEL,Edmonton
2024-01-01 11:00:00,680.5832157076730,GAS,Northwest
2024-01-01 11:00:00,39.257054849730600,SOLAR,Calgary
2024-01-01 11:00:00,58.4103036231465,HYDRO,South
2024-01-01 11:00:00,775.912344080901,WIND,South
2024-01-01 11:00:00,4.79619160956806,SOLAR,Edmonton
2024-01-01 11:00:00,6.29990196228027,OTHER,Calgary
2024-01-01 11:00:00,123.80503170781700,HYDRO,Central
2024-01-01 11:00:00,856.9936997630860,GAS,Edmonton
2024-01-01 11:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 11:00:00,555.6904979342890,WIND,Central
2024-01-01 11:00:00,0.0012777768241034,ENERGY STORAGE,South
2024-01-01 11:00:00,16.7091665734185,OTHER,Central
2024-01-01 11:00:00,1051.1408445347700,GAS,Central
2024-01-01 11:00:00,2.222230699327E-04,ENERGY STORAGE,Central
2024-01-01 11:00:00,518.8107340950440,GAS,South
2024-01-01 11:00:00,3145.8708882840500,GAS,Northeast
2024-01-01 11:00:00,38.648277004162500,SOLAR,Central
2024-01-01 11:00:00,514.0808262013400,SOLAR,South
2024-01-01 11:00:00,1187.6320942401900,GAS,Calgary
2024-01-01 11:00:00,86.4178119161394,OTHER,Northeast
2024-01-01 11:00:00,133.74832739565100,OTHER,Northwest
2024-01-01 11:00:00,466.53116175333700,DUAL FUEL,Edmonton
2024-01-01 11:00:00,21.8039592530992,OTHER,South
2024-01-01 11:00:00,798.296154937744,COAL,Edmonton
2024-01-01 12:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 12:00:00,328.02824028386,WIND,Central
2024-01-01 12:00:00,515.1945423048400,SOLAR,South
2024-01-01 12:00:00,1236.2884122615400,GAS,Calgary
2024-01-01 12:00:00,6.026312195526230,SOLAR,Edmonton
2024-01-01 12:00:00,1055.1412776205300,GAS,Central
2024-01-01 12:00:00,0.002166674931844,ENERGY STORAGE,Central
2024-01-01 12:00:00,133.38586900870000,OTHER,Northwest
2024-01-01 12:00:00,90.14289819664430,HYDRO,Central
2024-01-01 12:00:00,16.8096664555868,OTHER,Central
2024-01-01 12:00:00,513.599321506288,GAS,South
2024-01-01 12:00:00,678.9999498918320,GAS,Northwest
2024-01-01 12:00:00,86.2687712250815,OTHER,Northeast
2024-01-01 12:00:00,3148.228888181050,GAS,Northeast
2024-01-01 12:00:00,815.5757142710900,WIND,South
2024-01-01 12:00:00,1.666673024495E-04,ENERGY STORAGE,South
2024-01-01 12:00:00,882.7625805807110,GAS,Edmonton
2024-01-01 12:00:00,53.9109796070059,HYDRO,South
2024-01-01 12:00:00,21.7600570858849,OTHER,South
2024-01-01 12:00:00,40.28383276349970,SOLAR,Central
2024-01-01 12:00:00,798.0406536356610,COAL,Edmonton
2024-01-01 12:00:00,46.9158331860437,SOLAR,Calgary
2024-01-01 12:00:00,466.545438605415,DUAL FUEL,Edmonton
2024-01-01 12:00:00,6.54323545032077,OTHER,Calgary
2024-01-01 13:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 13:00:00,-5.55557674831814E-05,ENERGY STORAGE,South
2024-01-01 13:00:00,293.9008333753880,WIND,Central
2024-01-01 13:00:00,134.27509913603500,OTHER,Northwest
2024-01-01 13:00:00,799.1203772142200,COAL,Edmonton
2024-01-01 13:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 13:00:00,21.8072797075907,OTHER,South
2024-01-01 13:00:00,859.1241274282660,GAS,Edmonton
2024-01-01 13:00:00,466.554381459554,DUAL FUEL,Edmonton
2024-01-01 13:00:00,569.2877693878940,SOLAR,South
2024-01-01 13:00:00,1245.460823343070,GAS,Calgary
2024-01-01 13:00:00,43.0737768565284,SOLAR,Calgary
2024-01-01 13:00:00,3149.8719579770800,GAS,Northeast
2024-01-01 13:00:00,47.20705844720210,HYDRO,Central
2024-01-01 13:00:00,46.6754271507594,HYDRO,South
2024-01-01 13:00:00,498.2197521909080,GAS,South
2024-01-01 13:00:00,16.1043331278695,OTHER,Central
2024-01-01 13:00:00,4.8303983237346100,SOLAR,Edmonton
2024-01-01 13:00:00,44.98016583449310,SOLAR,Central
2024-01-01 13:00:00,87.7790410889519,OTHER,Northeast
2024-01-01 13:00:00,663.5753592814340,GAS,Northwest
2024-01-01 13:00:00,877.4205202091570,WIND,South
2024-01-01 13:00:00,1053.1791236527800,GAS,Central
2024-01-01 13:00:00,6.59990215301514,OTHER,Calgary
2024-01-01 14:00:00,566.9649370204740,SOLAR,South
2024-01-01 14:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 14:00:00,0.0018888960944281,ENERGY STORAGE,South
2024-01-01 14:00:00,21.8497277079688,OTHER,South
2024-01-01 14:00:00,6.86323523521423,OTHER,Calgary
2024-01-01 14:00:00,498.9763881577390,GAS,South
2024-01-01 14:00:00,53.5639535864194,HYDRO,Central
2024-01-01 14:00:00,592.2025489431620,GAS,Northwest
2024-01-01 14:00:00,131.23681911521500,OTHER,Northwest
2024-01-01 14:00:00,3089.2055011267100,GAS,Northeast
2024-01-01 14:00:00,466.518994310167,DUAL FUEL,Edmonton
2024-01-01 14:00:00,15.6849996937646,OTHER,Central
2024-01-01 14:00:00,908.1452533965640,GAS,Edmonton
2024-01-01 14:00:00,46.9310767340163,HYDRO,South
2024-01-01 14:00:00,799.402934621176,COAL,Edmonton
2024-01-01 14:00:00,312.0852419389620,WIND,Central
2024-01-01 14:00:00,88.87639385594260,OTHER,Northeast
2024-01-01 14:00:00,1014.6462891144200,GAS,Central
2024-01-01 14:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 14:00:00,44.064221421480200,SOLAR,Central
2024-01-01 14:00:00,2.42424901048343,SOLAR,Edmonton
2024-01-01 14:00:00,32.0663884284761,SOLAR,Calgary
2024-01-01 14:00:00,933.0241322216800,WIND,South
2024-01-01 14:00:00,1145.352919212980,GAS,Calgary
2024-01-01 15:00:00,578.7018314562910,GAS,Northwest
2024-01-01 15:00:00,916.5711527336970,GAS,Edmonton
2024-01-01 15:00:00,1012.1880030965800,GAS,Central
2024-01-01 15:00:00,0.0016666730244954,ENERGY STORAGE,South
2024-01-01 15:00:00,280.9249402121040,SOLAR,South
2024-01-01 15:00:00,19.77811080780300,SOLAR,Central
2024-01-01 15:00:00,15.419444211456500,SOLAR,Calgary
2024-01-01 15:00:00,797.732320319282,COAL,Edmonton
2024-01-01 15:00:00,55.5465533152885,HYDRO,South
2024-01-01 15:00:00,1178.693456023340,GAS,Calgary
2024-01-01 15:00:00,3089.1269926442100,GAS,Northeast
2024-01-01 15:00:00,6.89990186691284,OTHER,Calgary
2024-01-01 15:00:00,14.8871665626102,OTHER,Central
2024-01-01 15:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 15:00:00,0.8876861680050690,SOLAR,Edmonton
2024-01-01 15:00:00,21.7877344512939,OTHER,South
2024-01-01 15:00:00,466.514993709988,DUAL FUEL,Edmonton
2024-01-01 15:00:00,279.80447247889300,WIND,Central
2024-01-01 15:00:00,0.0,ENERGY STORAGE,Northwest
2024-01-01 15:00:00,511.67366753048400,GAS,South
2024-01-01 15:00:00,89.13332903862,OTHER,Northeast
2024-01-01 15:00:00,117.83568342738700,HYDRO,Central
2024-01-01 15:00:00,1005.2393533508400,WIND,South
2024-01-01 15:00:00,131.86819291989000,OTHER,Northwest
2024-01-01 16:00:00,1031.9035356959700,GAS,Edmonton
2024-01-01 16:00:00,1306.9219644795500,GAS,Calgary
2024-01-01 16:00:00,116.10766952011300,HYDRO,Central
2024-01-01 16:00:00,16.537221964937100,SOLAR,South
2024-01-01 16:00:00,253.29470178677000,WIND,Central
2024-01-01 16:00:00,656.6962618254950,GAS,Northwest
2024-01-01 16:00:00,532.8697793727450,GAS,South
2024-01-01 16:00:00,466.568382602268,DUAL FUEL,Edmonton
2024-01-01 16:00:00,129.9779010338250,OTHER,Northwest
2024-01-01 16:00:00,3143.3191908322400,GAS,Northeast
2024-01-01 16:00:00,1.185833288696080,SOLAR,Calgary
2024-01-01 16:00:00,1080.5575185754600,GAS,Central
2024-01-01 16:00:00,21.731708290312,OTHER,South
2024-01-01 16:00:00,0.0081666978200276,ENERGY STORAGE,Northwest
2024-01-01 16:00:00,57.9677146812115,HYDRO,South
2024-01-01 16:00:00,0.0199445205264619,ENERGY STORAGE,Central
2024-01-01 16:00:00,1.2953333290086900,SOLAR,Central
2024-01-01 16:00:00,0.0,SOLAR,Edmonton
2024-01-01 16:00:00,6.7874019742012,OTHER,Calgary
2024-01-01 16:00:00,15.0171663263109,OTHER,Central
2024-01-01 16:00:00,809.777265048557,COAL,Edmonton
2024-01-01 16:00:00,90.7774344301224,OTHER,Northeast
2024-01-01 16:00:00,970.8985090550530,WIND,South
2024-01-01 16:00:00,0.05005561987559,ENERGY STORAGE,South
2024-01-01 17:00:00,95.50340654929480,HYDRO,Central
2024-01-01 17:00:00,249.2354795944690,WIND,Central
2024-01-01 17:00:00,6.7937352792422,OTHER,Calgary
2024-01-01 17:00:00,90.91150741312240,OTHER,Northeast
2024-01-01 17:00:00,0.0,SOLAR,South
2024-01-01 17:00:00,21.7847130076091,OTHER,South
2024-01-01 17:00:00,0.0,SOLAR,Central
2024-01-01 17:00:00,130.426849035157,OTHER,Northwest
2024-01-01 17:00:00,0.0085555754767523,ENERGY STORAGE,South
2024-01-01 17:00:00,811.773376549615,COAL,Edmonton
2024-01-01 17:00:00,0.0,SOLAR,Calgary
2024-01-01 17:00:00,15.0863329034381,OTHER,Central
2024-01-01 17:00:00,466.479494035509,DUAL FUEL,Edmonton
2024-01-01 17:00:00,1117.1298566479100,GAS,Central
2024-01-01 17:00:00,62.2372580086192,HYDRO,South
2024-01-01 17:00:00,563.8139877552460,GAS,South
2024-01-01 17:00:00,1240.8957746002400,GAS,Edmonton
2024-01-01 17:00:00,5.55557674831814E-05,ENERGY STORAGE,Central
2024-01-01 17:00:00,881.4603606503630,WIND,South
2024-01-01 17:00:00,3165.531092580160,GAS,Northeast
2024-01-01 17:00:00,1316.6044901392200,GAS,Calgary
2024-01-01 17:00:00,0.0,SOLAR,Edmonton
2024-01-01 17:00:00,14.697833329306700,ENERGY STORAGE,Northwest
2024-01-01 17:00:00,679.0946111371780,GAS,Northwest
2024-01-01 18:00:00,0.0,SOLAR,Calgary
2024-01-01 18:00:00,15.4986663134893,OTHER,Central
2024-01-01 18:00:00,125.118813773791,HYDRO,Central
2024-01-01 18:00:00,0.0,SOLAR,Edmonton
2024-01-01 18:00:00,466.450495351156,DUAL FUEL,Edmonton
2024-01-01 18:00:00,1128.1339863268500,GAS,Central
2024-01-01 18:00:00,1321.0716878869800,GAS,Calgary
2024-01-01 18:00:00,22.0339920510186,OTHER,South
2024-01-01 18:00:00,215.84111965576800,WIND,Central
2024-01-01 18:00:00,6.89990186691284,OTHER,Calgary
2024-01-01 18:00:00,8.888922797309E-04,ENERGY STORAGE,South
2024-01-01 18:00:00,0.3058888901604550,ENERGY STORAGE,Northwest
2024-01-01 18:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 18:00:00,646.4724865203430,GAS,Northwest
2024-01-01 18:00:00,813.2867678833010,COAL,Edmonton
2024-01-01 18:00:00,3169.44343353907,GAS,Northeast
2024-01-01 18:00:00,0.0,SOLAR,Central
2024-01-01 18:00:00,132.5170038000740,OTHER,Northwest
2024-01-01 18:00:00,1202.750605745320,GAS,Edmonton
2024-01-01 18:00:00,567.8678685940630,GAS,South
2024-01-01 18:00:00,90.2412595457501,OTHER,Northeast
2024-01-01 18:00:00,66.8860515455736,HYDRO,South
2024-01-01 18:00:00,808.7307919143350,WIND,South
2024-01-01 18:00:00,0.0,SOLAR,South
2024-01-01 19:00:00,6.88990187644959,OTHER,Calgary
2024-01-01 19:00:00,105.34437257236900,HYDRO,Central
2024-01-01 19:00:00,0.0,SOLAR,Calgary
2024-01-01 19:00:00,0.0,ENERGY STORAGE,Central
2024-01-01 19:00:00,173.17889461464400,WIND,Central
